clean_text,polarity,subjectivity,location
Will Vaping Catastrophe Play Philip Morris Earnings Thursday,0,0,Alerts are NOT Buy/Sell advice
kids jon kate plus vaping yet,0,0,"Little Rock, AR"
Second-grader Wisconsin taken hospital vaping,0,0,Twin Cities | Minnesota
Vaping lung illness cases eected rise ‘ considerably ’ top CDC official says …,0.5,0.5,Find NBR on your TV at nbr.com
kids jon kate plus vaping yet,0,0,Disneyland 
finna brush niggas smoking actual cigs vape okay,0.25,0.3,somewhere in america 🙄
We Are Not Dictatorship Adults Deserve The Right Make Healthier Choice …,0.285714286,0.535714286,South Carolina 
The best clowns like `` My kids use vape products giving anxiety mood swings they…,1,0.3,
The best clowns like `` My kids use vape products giving anxiety mood swings they…,1,0.3,"Summerville, SC"
kids jon kate plus vaping yet,0,0,"Charlotte, NC"
kids jon kate plus vaping yet,0,0,
I vape shops since '14 We card everyone Been visited undercover teens dozens times Never iss…,0,0,
kids jon kate plus vaping yet,0,0,
The butterfly effect US 's ridiculous campaign vaping TO GET PEOPLE TO GO BACK TO SMOKING infuriating…,-0.166666667,0.5,"Summerville, SC"
No 's wrong governor thinks `` RIGHT '' decided adults state the…,0.267857143,0.717857143,"Sterling Heights, MI"
When food scare amp tells people specific foods brands retailers avoid keep fro…,0,0.125,
kids jon kate plus vaping yet,0,0,Ohio State
kids jon kate plus vaping yet,0,0,"Mississauga, Ontario"
BE AT THIS RALLY We continue fight rights vape …,0,0,
vape disease,0,0,portland
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,Colorado Springs
kids jon kate plus vaping yet,0,0,
Peter buy licorice roots They helped I stopped vaping,0,0,
Breaking news Michigan temporary STRIKES DOWN Unconstitutional ban E-Cigarettes Thank Mark Slis Houghton fo…,-0.155555556,0.288888889,"1206 E.Main Street : Allen, TX"
Opioids kill people Erin Legal FDA-regulated nicotine e-cigarettes help people stop…,0.2,0.2,"New York, NY"
days ’ even vape peace mfs always stop say “ see news things killing people ”,0,0,
US Health Secretary admits cases vaping lung illness “ seem involve use THC ac…,0,0,
man I wanted go bathroom I walked girls circle passing around vape prolly awkward thing,-0.6,1,
If ’ Anti-Vaping teen use vaping industry support underage use vaping If ’ Anti-V…,0,0,"Sterling Heights, MI"
The gentleman right years old 's quit smoking flavored vapor products THIS face of…,0.192857143,0.367857143,"West Virginia, USA"
After hearing morning Congress obviously going flavor ban banning vaping `` s…,0,0.5,
Good Morning I keep getting emails seeing adds asking support The answer Not long as…,0.3625,0.5,
Just smoke regular doobies Vaping month cause lung inflammation even 're healthy have…,0.25,0.288461538,"Anywhere, so don't follow."
kids jon kate plus vaping yet,0,0,"Lockport, NY"
Fantastic article,0.4,0.9,
kids jon kate plus vaping yet,0,0,taurus
`` Could vape bans public health disaster '' yes ... answer yes,0,0.066666667,
kids jon kate plus vaping yet,0,0,"Reno, NV"
Important thread anti-vape activists media promoting false information,-2.78E-17,0.8,"Iowa, USA"
Bans Are Not The Answer Says Scientist Researcher Mother ... …,0,0,
Florida 's attorney general launching probe vaping,0.05,0.5,Orlando - Daytona Beach
This What Happens To Everyone Smoking Fake Weed Vapes lmao,0.05,1,South Florida
vape thats vaping ... ... ... vape-vape ... ... ... ... ... ...,0,0,"she/her, 17"
kids jon kate plus vaping yet,0,0,Nasty Woman™
kids jon kate plus vaping yet,0,0,
Lol good job I still call vaping “ smoking ” I talk employers even though know I vape Easy pie darlin ’,0.644444444,0.711111111,"Austin, TX"
So says `` vaping kill months '' Hmm I vaping legal nicotine almost years never…,0.2,0.2,
kids jon kate plus vaping yet,0,0,"Buffalo, NY"
Vape addicts annoying people planet right vegans,-0.257142857,0.717857143,🇦🇪
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,
kids jon kate plus vaping yet,0,0,leo
So many people turned vaping ’ damaging people faster smoking I ’ seeing collapsed lungs pneumonia ... .. come onnnnn,0.5,0.5,LONDON
Thank visiting today share important announcement regarding undera…,0.4,1,"Sanford, FL"
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,"New York, USA"
Stop Pretty sure ’ going relate illegal THC cartridges If THC I need name ligament…,0.083333333,0.796296296,"ÜT: 39.626021,-84.157201"
AG opens investigation companies ’ marketing practices via,0,0,St. Petersburg FL
And yes gif member Congress vaping,0,0,"Washington, DC"
kids jon kate plus vaping yet,0,0,
Thank YOU speaking adults attribute healthier lives …,0,0,
kids jon kate plus vaping yet,0,0,philly
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,I’m in yr area™️
Matt Myers lies He says `` ’ proof e-cigarettes safe reliable data indi…,0.5,0.5,"Reno, Nv"
LUMPING moniker wo n't save elected officials growing evidence lying …,0,0,US West Virginia
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
X1 vape Share vape Like vape,0,0,"Escondido, CA"
Congrats vape shops Michigan stuck And vapers,0,0,"Nottingham, England"
How Tell Your Vape Cartridge Safe,0.5,0.5,
Full truth smoking trigger Dont dont tell even vape dont put tl…,0.35,0.55,they/them
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
Solicit interesting videos Show Geekvape products ，Extract works praise get mysterio…,0.5,0.5,
Wisconsin nd-grader caught vaping elementary school,0.3,0.9,
The current youth vaping epidemic could avoided It 's time FDA act use authority fully…,0,0.4,"Chapel Hill, NC"
OMG guys mad She going supreme court overturn injunction halted flavored…,-0.625,1,"Bay Area, Ca."
IS vape,0,0,she/her ♡ bnb
Senate Deputy leader led facebook post `` Vaping nicotine product help stop smoking '' last…,0,0,
God hates pot That ’ vaping deaths marijuana users Marijuana bad anybody…,-0.7,0.666666667,
kids jon kate plus vaping yet,0,0,
Its really NOT good idea piss either group Bots …,-0.35,0.6,"West Virginia, USA"
Congress moving forward legislation would prohibit e-cigarette use youth regulators brace t…,0,0,"Washington, DC"
This thing opens ton vape billows Im inside playing gameboy,0,0,"Michigan, USA"
This sums quickly Please take time learn industry condemning…,0.333333333,0.5,"San Diego, CA & Boise, ID"
HES CONSTANTLY VAPING ... ..,0,0.333333333,"she/her, 17"
Automated social media accounts known `` bots '' behind majority marketing messages vaping e-ciga…,-0.183333333,0.383333333,USA
Man I wan na buy pack smokes bad think I 'll buy vape ...,-0.45,0.408333333,"Omaha, NE"
Study Vaping e-liquids may lead lung inflammation,0,0,"Jackson, MS"
kids jon kate plus vaping yet,0,0,"Pennsylvania, USA"
New weed instagram gt gt gt || Rise vape What led popularity e-cigarette i…,0.136363636,0.454545455,uk
U.S Congress currently investigating “ bot ” accounts vapers They seem little bit nervous …,-0.09375,0.45,"California, USA"
Rep Dr. Harris R-MD convinced staffers life lengthened switched smoking vaping H…,0,0,
If use would take stop What costing continue,0,0,"Rockville, MD"
kids jon kate plus vaping yet,0,0,"Murfreesboro, TN"
Michigan judge issues preliminary injunction blocking Michigan 's emergency ban flavored vape products Judge notes i…,0,0,EN61
tells Rep. Harris flavors matter helping adult smokers stick vaping Suggests greater enforce…,0.3,0.4,
Read October Commercial Bulletin includes latest vaping-related lung injuries amp death…,0.25,0.45,"Chapel Hill, NC"
"Utah drug dealer found 120,000 worth black market THC vape carts let 's close retail stores put…",0.066666667,0.266666667,"Bay Area, Ca."
Big tobacco loses money Big tobacco invents loss leader JUUL They play joker card Implant poison mari…,-0.1,0.1,
Vaping serious issue community Two deaths severe lung injuries,-0.333333333,0.666666667,"Carver County, MN"
Since vape death scandals I ’ seeing uptick people smoking cigs I ’ permanently suffering headaches,0,0,she/her
omg 's much better Vapes Plane,0.5,0.5,"San Francisco, CA"
“ The Minnesota Department Health today confirmed two Minnesotans died due complications severe lun…,0.1375,0.6875,"Hibbing, Minnesota"
kids jon kate plus vaping yet,0,0,"New York, NY"
kurogiri giant juul smoke vape,0,1,she/her ♡ bnb
But 's like one favorite spots hang It 's like chilling vape shop a…,0,0.95,"Kansas City, MO"
realized someone stole vape ... brb want kill,0,0,"Oklahoma City, OK"
WGXC News Update Wed. Oct. Delgado reports 1.5M war chest Hudson Valley 's recession recovery be…,0,0,"Hudson Valley, Catskills, NY"
In house lmao,0.6,1,"Toms River, NJ"
got pulled amp vape cup holder amp cop like “ u know news saying things killing people…,0,0,
kids jon kate plus vaping yet,0,0,
shay even gon na share vape together first kiss rodeo,0.25,0.333333333,"she/her, lesbian, 🇨🇾/🏴󠁧󠁢󠁥󠁮󠁧󠁿"
Michigan judge stops ban flavored vapes,0,0,"36495 Vine Street Willoughby, OH & 409 Water St. Chardon, OH"
The definitive article vape panic roots America ’ staggeringly dishonest tobacco control movement ⁦…,-0.3,0.5,East Midlands.
CDC 's clever new name recent lung illnesses `` EVALI '' e-cigarette vaping product use associated lung injury …,0.101010101,0.512626263,
Today House hearing Rep. Andy Harris asked several lines leading questions seemingly intended get witnesses b…,0,0,Seattle
Gov Whitmer taking flavor ban Michigan Supreme Court Support Michigan small businesses fighting keep…,-0.25,0.4,"Northern Ireland, United Kingd"
kids jon kate plus vaping yet,0,0,"Miami, FL"
curriculum teens includes vaping-this evidence-based program FREE trusted RAND…,0.4,0.8,
Tolerance bet I use cannabis medically Colorado I 'm basically smoke cannabis e…,0,0,
Society addressing vaping issues heroin epidemic laughable,-0.5,1,
Further science journalist shared press release obscured details mouse study …,0,0.5,"West Virginia, USA"
Today I participated important hearing Rep. 's Legislation Reverse Youth Tobacco Epidemic …,0.4,1,Chicago
Pretty sure 's got vaping,0.375,0.944444444,
LUMPING moniker wo n't save elected officials growing evidence lying …,0,0,United States
one many testimonies,0.5,0.5,South Carolina 
DoH Commissioner ‘ Just ’ NY vaping illnesses black market THC cartridges,-0.166666667,0.433333333,
He elored dark web find THC paid Bitcoin Soon vaping almost constantly It nearly killed him.…,-0.175,0.2,"Philadelphia, PA"
"Dedicated vape shops help avg smokers quit/month many say I 'll conservative There ,000…",0.5,0.5,
kids jon kate plus vaping yet,0,0,"Illinois, USA"
kids jon kate plus vaping yet,0,0,
Lmao state banned flavored vape,0.6,1,"Jerusalem, Israel"
That ’ I small discreet vape Can get quick fix go back…,0.041666667,0.45,"Ontario, Canada"
Hey listen health commissioner one Stop ban DoH Commiss…,0,0,My own little world
Congrats 🤩 lucky winner National Day gift Pls dm us claim prize~ …,0.333333333,0.833333333,"Bournemouth, England"
Why n't bigger story Vapers going back cigarettes thinking 're `` safer '' b/c state …,0,0.25,South Carolina 
Thank You I appreciate home state Kansas I boss Boss Vape shop wh…,0,0,Pittsburg Ks
I think 's A-Team forming here.. wants Murdock Consp…,0.2,0.1,"Chester-le-Street, England"
Adults “ Kids days irresponsible Look vaping ” Kids “ What ’ called coworker force…,0,0,New Eden
Just leaving vape store trying hop discord life min,0,0,
Manufacturers need fund mainstream PR campaign ... period ..like launched UK,0,0,"West Virginia, USA"
At risk account locked I 'll share …,0,0,"Florida, USA"
We true grassroots movement We funded managed supported consumer Those vaping ha…,0.35,0.65,"Bronx, NY"
He ’ bitch outlaw vaping,0,0,Seriously?
Because Black Market THC Illness attacks dumb Americans even dumber governors ban legal vaping One day I h…,-0.113888889,0.377777778,United States
Manufacturers need fund mainstream PR campaign ... period ..like launched UK,0,0,"Nottingham, England"
Rather investigate thoroughly communicate effectively The ⁦⁩ spent time creating fancy new name…,0.212121212,0.451515152,Albany Oregon
spreads popcorn lung myth Rep. DeLauro elain 's link popcorn lung smoking -- w…,0,0,South Carolina 
kids jon kate plus vaping yet,0,0,"Bloomington, Indiana"
Is kid vaping Ahh naw ’ sucking lollipop Hell yeah ’ cool bro,0.35,0.65,
Only challenging due trying desperately save big tobacco link legal nic vap…,-0.004166667,0.6125,
Holy smokes It 's busy day Florida 's fight keep teens vaping BOCC heard comments…,0.1,0.3,"Tampa, FL"
losing mind,0,0,"South West, England"
Vapors lost fight vape water,0,0,
When cigarette smoker hits vape coughs like lil bitch,0,0,
=KC= Lung blow Volatile oils burn Smoke inhalation suffocates Do You Vape If You…,0,0,
Crying thinking could take away vape,-0.2,0.6,
Vaping increasing among younger people -- older adults study says,0.083333333,0.166666667,"Chapel Hill, NC"
weird vape,-0.5,1,
kids jon kate plus vaping yet,0,0,
kids jon kate plus vaping yet,0,0,
So said ’ seen vaping issue become big thing community larger issue…,0,0.3,Albany Oregon
I 'm starting LIVE,0.068181818,0.3,"Salisbury, MD"
kids jon kate plus vaping yet,0,0,
Today House hearing Rep. Andy Harris asked several lines leading questions seemingly intended get witnesses b…,0,0,"West Coast, Best Coast 😎🌴"
kids jon kate plus vaping yet,0,0,"New York, NY"
Further science journalist shared press release obscured details mouse study …,0,0.5,"Nottingham, England"
`` The Vapor Technology Association launching advertising blitz attempt convince President Donald Trum…,0,0,"Fargo, ND"
It ’ killing birds one stone need vaping nicotine trying times f…,0,0,Suburban chicago hell
"Dedicated vape shops help avg smokers quit/month many say I 'll conservative There ,000…",0.5,0.5,"Lompoc, California"
